  KeyValue(989362,450347),
  KeyValue(994661,71636),
  KeyValue(995400,670196),
  KeyValue(998290,233950),
  KeyValue(999092,999999),
};

//int keys[] __attribute__ ((aligned (32))) = {
int keys[] = {
  743273,
  73038,
  261778,
  752940,
  370226,
  288654,
  351868,
  961095,
  608019,
  680743,
  343613,
  155058,
  513273,
  549515,
  678864,
  672738,
  794769,
  454478,
  711564,
  159757,
  323428,
  11316,
  433928,
  792780,
  930436,
  549302,
  551829,
  564898,
  982168,
  706461,
  120176,
  504522,
  436411,
  466967,
  530930,
  572806,
  149251,
  702471,
  517595,
  341847,
  574360,
  33053,
  901673,
  743273,
  499835,
  403581,
  455307,
  160083,
  676236,
  34572,
  676236,
  164684,
  236832,
  944192,
  722292,
  812305,
  276646,
  329434,
  646495,
  828707,
  415394,
  433928,
  421578,
  62886,
  377484,
  633429,
  513759,
  199000,
  718919,
  672738,
  505955,
  362593,
  492207,
  129609,
  409278,
  799034,
  31838,
  527439,
  123444,
  709319,
  622813,
  536266,
  504522,
  686430,
  505058,
  699791,
  970086,
  683909,
  942069,
  377178,
  616563,
  172458,
  477804,
  289316,
  671351,
  681346,
  836206,
  479778,
  783865,
  169960,
  442370,
  218624,
  29355,
  519303,
  858511,
  332868,
  454478,
  661993,
  176420,
  586015,
  353126,
  813046,
  415100,
  59197,
  834338,
  143244,
  919118,
  841115,
  812305,
  26339,
  969220,
  261778,
  711564,
  105562,
  821177,
  762198,
  11316,
  776984,
  594159,
  18916,
  531860,
  614125,
  31838,
  301462,
  565690,
  316007,
  642978,
  803072,
  710450,
  715642,
  671079,
  134039,
  738958,
  307858,
  1664,
  109927,
  556835,
  869013,
  202481,
  601637,
  227762,
  863642,
  91533,
  373359,
  580969,
  791156,
  382821,
  639523,
  782130,
  72854,
  974240,
  577775,
  954651,
  328234,
  845981,
  236832,
  464032,
  157731,
  856876,
  693926,
  38659,
  76821,
  769437,
  172927,
  41420,
  221656,
  667623,
  181980,
  642978,
  341847,
  257168,
  310168,
  26339,
  974240,
  215447,
  652058,
  209562,
  923061,
  66842,
  766313,
  276646,
  642978,
  378955,
  170796,
  719204,
  242478,
  522214,
  30040,
  270701,
  476431,
  930975,
  961095,
  573400,
  871283,
  343489,
  855082,
  4202,
  180408,
  301462,
  213915,
  502274,
  808309,
  209562,
  530489,
  180408,
  171379,
  634619,
  885648,
  487047,
  268585,
  143244,
  347491,
  171393,
  676236,
  82597,
  47464,
  357525,
  231895,
  282155,
  559108,
  378366,
  346431,
  851649,
  276646,
  913817,
  316007,
  725411,
  652058,
  773202,
  930436,
  513273,
  775880,
  795352,
  294793,
  566182,
  318549,
  107180,
  65193,
  674524,
  188275,
  423845,
  513273,
  318549,
  529700,
  975399,
  598216,
  4202,
  974347,
  519174,
  632938,
  614125,
  180408,
  274588,
  164684,
  435772,
  923061,
  147533,
  387831,
  858765,
  189548,
  742002,
  787707,
  854236,
  817316,
  323428,
  559108,
  591588,
  88992,
  792780,
  117436,
  409957,
  724963,
  318777,
  651514,
  493976,
  499773,
  890018,
  166507,
  446865,
  250745,
  403581,
  448720,
  947545,
  954028,
  473922,
  165927,
  668904,
  513273,
  899267,
  586015,
  396487,
  722292,
  974240,
  343489,
  375040,
  955408,
  821177,
  105562,
  137715,
  110132,
  765531,
  773202,
  759697,
  375040,
  346431,
  144897,
  231895,
  103797,
  30040,
  126030,
  683364,
  689707,
  91533,
  568631,
  929321,
  574360,
  576637,
  989362,
  564898,
  72869,
  254957,
  371909,
  242478,
  221667,
  796038,
  974467,
  259014,
  138001,
  48264,
  632738,
  568631,
  646495,
  523072,
  346431,
  914368,
  864171,
  79916,
  164684,
  837081,
  474320,
  949394,
  102468,
  586861,
  129042,
  424133,
  126030,
  387831,
  138001,
  652046,
  414293,
  661425,
  243010,
  464032,
  557610,
  759697,
  175974,
  217409,
  155058,
  624005,
  589419,
  477640,
  104579,
  32269,
  335605,
  765531,
  913002,
  408626,
  929321,
  250356,
  233691,
  402739,
  783865,
  146195,
  573400,
  579862,
  798450,
  667049,
  513273,
  815406,
  651294,
  536528,
  378366,
  740476,
  188275,
  131537,
  548736,
  560324,
  681665,
  596702,
  247025,
  752940,
  125365,
  377484,
  59197,
  129609,
  53694,
  161419,
  773202,
  343489,
  268585,
  833377,
  211518,
  134039,
  499835,
  246973,
  282231,
  274588,
  118397,
  504522,
  148703,
  974240,
  813622,
  899267,
  671351,
  297022,
  213915,
  652621,
  160083,
  191983,
  681198,
  118397,
  82597,
  36367,
  131537,
  172927,
  218624,
  835845,
  841510,
  277198,
  365339,
  469498,
  193147,
  653918,
  672738,
  47464,
  748292,
  215248,
  14950,
  867991,
  220390,
  690931,
  172458,
  72685,
  861429,
  631763,
  60142,
  557610,
  931914,
  930436,
  871283,
  356334,
  317539,
  526928,
  166507,
  960054,
  160083,
  699639,
  977180,
  159579,
  633429,
  651514,
  933005,
  77255,
  758245,
  180408,
  435375,
  487712,
  136994,
  488943,
  333569,
  377178,
  362400,
  616350,
  702471,
  931674,
  753862,
  878,
  851649,
  499657,
  414028,
  386707,
  646495,
  526123,
  611110,
  375437,
  464032,
  934692,
  752940,
  750104,
  247025,
  758245,
  90745,
  652058,
  549813,
  901217,
  288654,
  65193,
  146195,
  464445,
  699029,
  6341,
  732598,
  609468,
  72869,
  597956,
  674692,
  486681,
  994661,
  750170,
  571626,
  753355,
  30040,
  293043,
  458045,
  954651,
  408766,
  155058,
  202964,
  362593,
  828707,
  580969,
  172927,
  568631,
  806649,
  59959,
  458650,
  753336,
  387382,
  424133,
  320611,
  282155,
  901996,
  284035,
  504522,
  600132,
  150371,
  236832,
  936608,
  975399,
  493254,
  892149,
  479778,
  1657,
  261778,
  999092,
  897244,
  30040,
  53694,
  62886,
  896523,
  155058,
  523072,
  934692,
  291166,
  278563,
  362593,
  99865,
  954414,
  436411,
  651294,
  439150,
  571891,
  944452,
  513498,
  498480,
  368562,
  671648,
  526123,
  412836,
  48264,
  791156,
  107180,
  954028,
  569339,
  668904,
  632738,
  117237,
  806354,
  65356,
  624005,
  517482,
  162198,
  371465,
  724963,
  644389,
  659887,
  123444,
  719155,
  587988,
  929321,
  203158,
  66842,
  568631,
  360967,
  961436,
  166507,
  803072,
  250155,
  897656,
  549478,
  53726,
  473190,
  985431,
  681198,
  125365,
  799034,
  477758,
  1657,
  191983,
  73850,
  409957,
  275,
  114529,
  966909,
  416796,
  585674,
  910852,
  307525,
  33053,
  791156,
  598216,
  215248,
  399307,
  250654,
  460434,
  196177,
  375040,
  634717,
  977238,
  573400,
  227762,
  418165,
  674692,
  203158,
  253661,
  946044,
  26000,
  349782,
  470330,
  138001,
  671351,
  209562,
  263152,
  141179,
  551829,
  667623,
  698460,
  699639,
  765209,
  244300,
  390932,
  995400,
  155413,
  189621,
  125922,
  155413,
  828704,
  66842,
  263152,
  603359,
  572806,
  347491,
  946044,
  355252,
  486681,
  148703,
  253661,
  515290,
  566182,
  845981,
  289316,
  946044,
  11143,
  844201,
  213546,
  899521,
  242478,
  944810,
  227762,
  892149,
  123444,
  365338,
  509658,
  18251,
  408626,
  323428,
  269214,
  571654,
  819204,
  928527,
  931674,
  858765,
  117436,
  910852,
  513273,
  839159,
  138001,
  141179,
  629269,
  147533,
  683909,
  614501,
  856876,
  851649,
  245427,
  597956,
  30040,
  519303,
  954028,
  362593,
  930436,
  536266,
  955408,
  280288,
  706535,
  566182,
  451851,
  175974,
  164684,
  753336,
  546974,
  534876,
  330758,
  31255,
  470330,
  748292,
  966909,
  476951,
  822798,
  765209,
  142021,
  31838,
  362400,
  842039,
  360967,
  706949,
  636321,
  329434,
  343489,
  227488,
  140710,
  798450,
  343613,
  107738,
  901217,
  188275,
  517069,
  216386,
  509658,
  196307,
  171393,
  73183,
  491840,
  974347,
  492207,
  519174,
  349782,
  362083,
  322150,
  263152,
  598779,
  446023,
  987430,
  487712,
  856876,
  929890,
  815406,
  436638,
  37682,
  253922,
  686430,
  150371,
  954028,
  851649,
  597956,
  931914,
  806354,
  913817,
  944752,
  34572,
  377178,
  165043,
  254957,
  274588,
  276646,
  530489,
  216386,
  878,
  144897,
  32338,
  117237,
  600132,
  189621,
  150371,
  157731,
  597956,
  535956,
  377178,
  582117,
  446865,
  674524,
  706949,
  291166,
  146671,
  890018,
  116442,
  616563,
  961436,
  588119,
  136994,
  616350,
  131537,
  920935,
  884707,
  31838,
  596702,
  668273,
  37682,
  589419,
  217409,
  794769,
  162198,
  282231,
  73712,
  159579,
  476951,
  799034,
  667965,
  486681,
  146195,
  519336,
  899521,
  424335,
  216245,
  462244,
  235402,
  796038,
  207209,
  276667,
  644389,
  199000,
  213915,
  310168,
  99865,
  365339,
  4253,
  860859,
  844640,
  191983,
  674692,
  487047,
  243010,
  514434,
  944192,
  116442,
  270701,
  551829,
  191983,
  122506,
  892149,
  836375,
  597476,
  4202,
  819527,
  213546,
  22083,
  838101,
  882350,
  632738,
  632738,
  1664,
  851649,
  220390,
  102257,
  235402,
  844640,
  441313,
  514434,
  582117,
  477640,
  738958,
  3818,
  245427,
  161687,
  855082,
  542824,
  817561,
  970086,
  499657,
  674524,
  603359,
  672738,
  31403,
  253922,
  171227,
  414028,
  986882,
  218959,
  142021,
  414293,
  180408,
  109083,
  333569,
  421578,
  667049,
  455072,
  301389,
  622813,
  382821,
  744074,
  464445,
  415100,
  632938,
  549813,
  73749,
  423845,
  458045,
  591588,
  601637,
  466967,
  966909,
  216386,
  150393,
  509658,
  421578,
  973193,
  984921,
  416839,
  806649,
  659887,
  523784,
  189621,
  289316,
  762198,
  933005,
  188275,
  32269,
  148390,
  284035,
  708398,
  329434,
  477758,
  982550,
  749251,
  436411,
  31656,
  651294,
  648154,
  162198,
  117436,
  235402,
  758698,
  519303,
  435772,
  519303,
  154232,
  643026,
  580969,
  147533,
  828707,
  902493,
  589708,
  686430,
  192646,
  72854,
  477758,
  375040,
  681346,
  833682,
  403581,
  237746,
  890737,
  220390,
  165927,
  750104,
  917977,
  803072,
  548365,
  535956,
  477640,
  41420,
  522214,
  762198,
  579862,
  908921,
  157731,
  36367,
  698460,
  504522,
  402739,
};

//int ref[] __attribute__ ((aligned (32))) = {
int ref[] = {
  445929,
  545015,
  494630,
  696242,
  258842,
  560914,
  486484,
  464030,
  747700,
  451459,
  41074,
  641646,
  351015,
  992178,
  47044,
  814224,
  696007,
  775715,
  243750,
  744104,
  664147,
  193967,
  213567,
  482048,
  588976,
  997176,
  382968,
  141819,
  801629,
  699690,
  152562,
  904653,
  272709,
  323404,
  554443,
  541534,
  57722,
  416475,
  378444,
  579362,
  976115,
  802405,
  28375,
  445929,
  506544,
  430618,
  783153,
  526337,
  671784,
  830965,
  671784,
  264363,
  328329,
  809123,
  785073,
  986363,
  534198,
  726443,
  639057,
  708920,
  269317,
  213567,
  83085,
  852208,
  113070,
  669520,
  575624,
  796584,
  743126,
  814224,
  471262,
  81594,
  471856,
  877796,
  279015,
  644897,
  413579,
  802018,
  243001,
  659053,
  50492,
  679332,
  904653,
  777038,
  655887,
  836597,
  266613,
  752405,
  343424,
  798558,
  764063,
  332312,
  50602,
  851269,
  223696,
  150335,
  375310,
  9607,
  776865,
  264661,
  869187,
  760826,
  856192,
  61731,
  439510,
  583705,
  775715,
  47638,
  442623,
  380114,
  438290,
  562611,
  458524,
  86812,
  825836,
  551921,
  281544,
  424932,
  986363,
  167312,
  574699,
  494630,
  243750,
  22556,
  681491,
  910320,
  193967,
  84772,
  992419,
  982032,
  871870,
  351318,
  413579,
  343148,
  745794,
  738996,
  274209,
  621634,
  479782,
  869263,
  867119,
  963475,
  576172,
  264788,
  325578,
  921467,
  813265,
  824232,
  485286,
  919236,
  222539,
  668820,
  525560,
  465007,
  666364,
  893365,
  263662,
  997598,
  403687,
  529664,
  21656,
  695637,
  43491,
  736081,
  591113,
  328329,
  259919,
  828354,
  561483,
  642095,
  602370,
  121739,
  494244,
  217062,
  45340,
  921117,
  679042,
  412815,
  274209,
  579362,
  987937,
  686101,
  167312,
  21656,
  195229,
  886990,
  116571,
  909973,
  383415,
  991834,
  534198,
  274209,
  469945,
  770046,
  779658,
  27800,
  803267,
  23860,
  420198,
  247841,
  503357,
  464030,
  641374,
  391555,
  620714,
  351392,
  739097,
  780221,
  343148,
  257524,
  151216,
  354305,
  116571,
  703369,
  780221,
  205341,
  124390,
  131188,
  172576,
  554308,
  551921,
  63803,
  24166,
  671784,
  729641,
  262452,
  181195,
  842043,
  422459,
  408672,
  711571,
  627794,
  882302,
  534198,
  277081,
  738996,
  736224,
  886990,
  425106,
  588976,
  351015,
  520960,
  232866,
  550918,
  202449,
  529619,
  245142,
  463322,
  516908,
  973355,
  610723,
  351015,
  529619,
  53461,
  629141,
  56440,
  739097,
  114474,
  441632,
  577059,
  351318,
  780221,
  90990,
  264363,
  640354,
  909973,
  499741,
  475896,
  275353,
  338084,
  647095,
  119996,
  81326,
  493295,
  664147,
  408672,
  753173,
  204562,
  482048,
  699834,
  53752,
  817440,
  227007,
  251422,
  986642,
  269917,
  865882,
  359264,
  393017,
  964196,
  430618,
  839795,
  952159,
  552862,
  468106,
  653011,
  903056,
  351015,
  227756,
  380114,
  262890,
  785073,
  21656,
  620714,
  261282,
  590108,
  681491,
  22556,
  449106,
  475344,
  456879,
  425106,
  853380,
  261282,
  627794,
  693588,
  842043,
  9347,
  23860,
  261862,
  721585,
  944647,
  525560,
  959515,
  33077,
  976115,
  301218,
  450347,
  141819,
  879161,
  964851,
  815932,
  27800,
  230571,
  163550,
  108048,
  974252,
  857924,
  762720,
  951367,
  959515,
  639057,
  967723,
  627794,
  17785,
  748311,
  495691,
  264363,
  590458,
  586986,
  925623,
  463800,
  869494,
  137093,
  883704,
  261862,
  475896,
  857924,
  147774,
  2999,
  370837,
  437510,
  259919,
  670468,
  853380,
  6079,
  857155,
  641646,
  331803,
  934110,
  143302,
  131023,
  574345,
  658912,
  456879,
  841667,
  717760,
  33077,
  843532,
  224801,
  698066,
  776865,
  300121,
  641374,
  420038,
  989635,
  698558,
  351015,
  690772,
  412247,
  232078,
  711571,
  715460,
  973355,
  7,
  97432,
  642325,
  671903,
  332694,
  160007,
  696242,
  827817,
  113070,
  86812,
  877796,
  496582,
  490817,
  425106,
  620714,
  554308,
  665308,
  365158,
  963475,
  506544,
  126033,
  466667,
  90990,
  526454,
  904653,
  918435,
  21656,
  690772,
  227756,
  223696,
  723763,
  257524,
  562602,
  526337,
  22799,
  628766,
  526454,
  729641,
  756770,
  7,
  217062,
  760826,
  676851,
  412080,
  861621,
  71063,
  436096,
  969666,
  91964,
  814224,
  262452,
  955360,
  651646,
  829238,
  391793,
  785281,
  33003,
  332312,
  651518,
  94000,
  802084,
  308327,
  670468,
  468074,
  588976,
  391555,
  575852,
  180895,
  846166,
  359264,
  50393,
  526337,
  437240,
  442790,
  162203,
  669520,
  251422,
  409765,
  991853,
  871884,
  780221,
  642734,
  755131,
  985847,
  713422,
  140259,
  798558,
  908690,
  630488,
  416475,
  808944,
  279511,
  595,
  882302,
  450734,
  103433,
  277585,
  639057,
  762570,
  597168,
  518437,
  259919,
  679296,
  696242,
  511974,
  160007,
  871884,
  789200,
  886990,
  284081,
  919491,
  560914,
  463322,
  300121,
  529747,
  941078,
  436425,
  216739,
  793872,
  879161,
  972963,
  96428,
  513148,
  71636,
  998735,
  246300,
  722660,
  23860,
  839548,
  48697,
  43491,
  983305,
  641646,
  879645,
  81594,
  708920,
  666364,
  217062,
  959515,
  467531,
  576430,
  755605,
  471753,
  282762,
  883704,
  415560,
  422459,
  757833,
  692168,
  904653,
  382316,
  677583,
  328329,
  814418,
  629141,
  98857,
  993805,
  9607,
  542393,
  494630,
  999999,
  91800,
  23860,
  496582,
  852208,
  635205,
  641646,
  967723,
  679296,
  898036,
  786712,
  81594,
  766174,
  987145,
  272709,
  412247,
  349939,
  80655,
  627830,
  22461,
  534449,
  841576,
  838678,
  762570,
  17517,
  762720,
  893365,
  245142,
  552862,
  487211,
  903056,
  951367,
  951753,
  587660,
  771944,
  331803,
  674452,
  92173,
  616610,
  817440,
  653873,
  834691,
  243001,
  514590,
  553911,
  33077,
  688594,
  383415,
  959515,
  187978,
  127087,
  359264,
  621634,
  934030,
  814416,
  896504,
  655206,
  295857,
  565061,
  628766,
  827817,
  644897,
  801599,
  542393,
  22799,
  50043,
  53752,
  798595,
  747968,
  987324,
  161029,
  440268,
  481877,
  68263,
  802405,
  893365,
  56440,
  651646,
  703183,
  891786,
  321560,
  886725,
  261282,
  219410,
  861187,
  641374,
  222539,
  583115,
  96428,
  688594,
  781356,
  795855,
  259119,
  741616,
  184593,
  857924,
  223696,
  116571,
  372777,
  829722,
  382968,
  679042,
  737174,
  437240,
  975293,
  947119,
  481429,
  670196,
  821333,
  54809,
  608444,
  821333,
  246791,
  383415,
  372777,
  592705,
  541534,
  63803,
  795855,
  978601,
  513148,
  918435,
  781356,
  718897,
  202449,
  591113,
  851269,
  795855,
  589635,
  776393,
  213852,
  143684,
  27800,
  633542,
  222539,
  993805,
  243001,
  991037,
  292467,
  698162,
  717760,
  664147,
  389853,
  153719,
  21765,
  208123,
  808944,
  275353,
  699834,
  481877,
  351015,
  20458,
  857924,
  829722,
  319249,
  499741,
  752405,
  494116,
  561483,
  882302,
  856502,
  972963,
  23860,
  61731,
  552862,
  81594,
  588976,
  679332,
  590108,
  538661,
  800720,
  202449,
  694856,
  6079,
  264363,
  471753,
  113675,
  349529,
  338509,
  739931,
  184593,
  955360,
  987324,
  953262,
  954353,
  975293,
  426497,
  413579,
  908690,
  624849,
  187978,
  160748,
  418672,
  726443,
  620714,
  801167,
  66290,
  989635,
  41074,
  436491,
  919491,
  973355,
  761439,
  104969,
  292467,
  129481,
  24166,
  533532,
  864609,
  114474,
  471856,
  441632,
  741616,
  605602,
  162867,
  372777,
  703849,
  215531,
  667518,
  755131,
  561483,
  818107,
  690772,
  707826,
  602310,
  369742,
  777038,
  677583,
  552862,
  882302,
  972963,
  468074,
  587660,
  277081,
  720767,
  830965,
  798558,
  729884,
  964851,
  90990,
  534198,
  703369,
  104969,
  595,
  693588,
  869877,
  951753,
  382316,
  54809,
  677583,
  828354,
  972963,
  526181,
  798558,
  30379,
  393017,
  516908,
  160748,
  898036,
  554777,
  865882,
  985489,
  764063,
  127087,
  310738,
  985847,
  630488,
  7,
  688041,
  631634,
  413579,
  332694,
  198052,
  602310,
  934110,
  857155,
  696007,
  92173,
  466667,
  690966,
  162203,
  953262,
  644897,
  610737,
  513148,
  300121,
  723836,
  143684,
  251527,
  132814,
  755843,
  938254,
  163550,
  681335,
  917967,
  653873,
  796584,
  257524,
  686101,
  766174,
  71063,
  171178,
  250125,
  69366,
  22799,
  96428,
  172576,
  437510,
  537425,
  809123,
  985489,
  420198,
  382968,
  22799,
  35587,
  993805,
  416007,
  413494,
  739097,
  849278,
  213852,
  817101,
  356924,
  941981,
  951367,
  951367,
  325578,
  882302,
  785281,
  538174,
  938254,
  69366,
  588888,
  537425,
  30379,
  143302,
  576172,
  165764,
  856502,
  143045,
  351392,
  600734,
  600393,
  266613,
  450734,
  516908,
  592705,
  814224,
  572441,
  369742,
  911773,
  103433,
  57475,
  532767,
  426497,
  2999,
  780221,
  165413,
  140259,
  83085,
  698558,
  539504,
  4777,
  50492,
  263662,
  145400,
  529747,
  458524,
  577059,
  284081,
  947764,
  610723,
  48697,
  753173,
  919236,
  323404,
  987324,
  104969,
  986502,
  292467,
  83085,
  656272,
  977984,
  817065,
  467531,
  834691,
  107010,
  54809,
  851269,
  910320,
  409765,
  973355,
  574345,
  311605,
  692168,
  771089,
  726443,
  801599,
  247038,
  499955,
  272709,
  731363,
  412247,
  414449,
  92173,
  699834,
  938254,
  793286,
  61731,
  640354,
  61731,
  327313,
  730448,
  666364,
  499741,
  708920,
  168435,
  716938,
  777038,
  303932,
  529664,
  801599,
  261282,
  150335,
  285942,
  430618,
  140848,
  554583,
  785281,
  653011,
  511974,
  445107,
  621634,
  210064,
  526181,
  143302,
  45340,
  803267,
  910320,
  420038,
  679592,
  828354,
  756770,
  737174,
  904653,
  698066,
};

